Date,Store_ID,Store,Market,Country_ID,Brand,Channel,Home_Delivery_Channel,Digital_Channel,Sales,Sales_LY,Sales_Variance,Transactions,Transactions_LY,Transactions_Variance,Average_Check,Average_Check_LY,Average_Check_Variance,Budget,Budget_LY,Budget_Variance,Budget_Transactions,Budget_Transactions_LY,Budget_Transactions_Variance,Budget_Average_Check,Budget_Average_Check_LY,Budget_Average_Check_Variance
2023-12-15,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,565.18,,,53,,,10.66,,,452.37,1123.06,-670.69,54,140,-86,8.38,8.02,0.36
2023-12-04,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,448.95,,,41,,,10.95,,,320.08,1302.48,-982.39,44,172,-128,7.27,7.57,-0.3
2023-12-17,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,587.7,,,59,,,9.96,,,381.02,1634.63,-1253.61,48,196,-148,7.94,8.34,-0.4
2023-10-21,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,747.43,,,63,,,11.86,,,423.26,485.98,-62.72,50,62,-12,8.47,7.84,0.63
2023-10-31,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,379.01,,,37,,,10.24,,,374.77,440.51,-65.74,50,51,-1,7.5,8.64,-1.14
2023-11-21,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,554.76,,,52,,,10.67,,,296.68,1097.47,-800.79,39,137,-98,7.61,8.01,-0.4
2023-12-30,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1497.7,,,112,,,13.37,,,642.69,1863.6,-1220.91,64,207,-143,10.04,9.0,1.04
2023-10-28,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,658.88,,,57,,,11.56,,,463.67,540.7,-77.03,56,67,-11,8.28,8.07,0.21
2023-11-27,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,518.3,,,53,,,9.78,,,315.0,1341.14,-1026.14,41,166,-125,7.68,8.08,-0.4
2023-10-05,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,205.91,,,19,,,10.84,,,374.39,365.1,9.29,48,48,0,7.8,7.61,0.19
2023-12-29,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1323.72,,,104,,,12.73,,,636.27,1545.33,-909.06,64,179,-115,9.94,8.63,1.31
2023-10-20,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,951.29,,,64,,,14.86,,,473.78,386.88,86.9,55,50,5,8.61,7.74,0.88
2025-02-07,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,767.36,,,70,,,10.96,,,458.55,33.9,424.65,33,4,29,13.9,8.47,5.42
2025-02-26,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1035.15,,,82,,,12.62,,,353.68,31.16,322.52,28,4,24,12.63,7.79,4.84
2025-02-01,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,829.86,,,71,,,11.69,,,519.86,34.24,485.62,36,4,32,14.44,8.56,5.88
2025-02-04,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,572.53,,,51,,,11.23,,,342.98,37.76,305.23,26,4,22,13.19,9.44,3.75
2025-02-25,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,613.21,,,61,,,10.05,,,336.97,37.99,298.98,27,4,23,12.48,9.5,2.98
2025-02-09,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1128.96,,,107,,,10.55,,,415.1,40.09,375.01,30,4,26,13.84,10.02,3.81
2025-02-27,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,702.53,,,62,,,11.33,,,373.89,32.58,341.31,29,4,25,12.89,8.15,4.75
2025-02-21,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,839.38,,,83,,,10.11,,,467.43,33.33,434.1,34,4,30,13.75,8.33,5.42
2024-12-23,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,755.47,,,69,,,10.95,,,684.42,224.75,459.67,76,26,50,9.01,8.64,0.36
2025-03-16,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,475.1,,,52,,,9.14,,,329.77,678.28,-348.51,24,75,-51,13.74,9.04,4.7
2025-03-10,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,276.35,,,25,,,11.05,,,257.74,859.15,-601.41,20,99,-79,12.89,8.68,4.21
2024-12-31,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1724.94,,,126,,,13.69,,,1528.08,282.79,1245.29,132,29,103,11.58,9.75,1.82
2024-12-27,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1184.93,,,87,,,13.62,,,937.65,297.64,640.0,101,30,71,9.28,9.92,-0.64
2025-03-07,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,411.38,,,40,,,10.28,,,304.97,771.98,-467.01,24,84,-60,12.71,9.19,3.52
2024-12-28,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1147.79,,,79,,,14.53,,,1050.52,275.03,775.49,106,28,78,9.91,9.82,0.09
2024-12-04,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,439.95,,,39,,,11.28,,,724.25,154.7,569.55,83,21,62,8.73,7.37,1.36
2025-03-04,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,356.27,,,44,,,8.1,,,262.07,691.5,-429.44,21,77,-56,12.48,8.98,3.5
2025-03-23,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,524.17,,,48,,,10.92,,,332.83,716.09,-383.26,24,78,-54,13.87,9.18,4.69
2025-03-19,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,247.67,,,26,,,9.53,,,287.54,550.4,-262.86,22,62,-40,13.07,8.88,4.19
2025-02-10,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,775.79,,,68,,,11.41,,,295.48,43.49,251.98,23,5,18,12.85,8.7,4.15
2025-02-06,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,912.63,,,84,,,10.86,,,354.22,29.84,324.37,27,3,24,13.12,9.95,3.17
2024-12-24,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,627.84,,,56,,,11.21,,,665.12,196.51,468.61,79,23,56,8.42,8.54,-0.12
2025-03-28,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,540.05,,,51,,,10.59,,,413.25,629.01,-215.76,29,68,-39,14.25,9.25,5.0
2025-02-17,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,747.31,,,67,,,11.15,,,303.7,43.71,259.99,24,5,19,12.65,8.74,3.91
2025-03-26,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,483.01,,,44,,,10.98,,,292.69,568.27,-275.58,22,64,-42,13.3,8.88,4.42
2025-03-27,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,500.04,,,42,,,11.91,,,350.44,583.01,-232.57,26,65,-39,13.48,8.97,4.51
2025-02-14,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,877.55,,,71,,,12.36,,,458.55,66.67,391.88,33,6,27,13.9,11.11,2.78
2024-12-03,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,569.45,,,49,,,11.62,,,744.9,193.85,551.04,79,24,55,9.43,8.08,1.35
2025-02-13,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,460.45,,,55,,,8.37,,,354.22,30.45,323.76,27,3,24,13.12,10.15,2.97
2024-12-06,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,452.66,,,41,,,11.04,,,842.7,159.43,683.27,91,22,69,9.26,7.25,2.01
2024-12-12,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,904.0,,,70,,,12.91,,,737.7,157.77,579.94,79,21,58,9.34,7.51,1.83
2025-03-21,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,307.1,,,30,,,10.24,,,353.53,604.22,-250.68,26,67,-41,13.6,9.02,4.58
2024-12-15,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,631.53,,,67,,,9.43,,,679.5,218.64,460.86,84,26,58,8.09,8.41,-0.32
2024-12-26,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,840.48,,,81,,,10.38,,,760.32,292.55,467.77,85,30,55,8.94,9.75,-0.81
2025-02-19,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Take Out,Aggregators,Others,812.2,,,77,,,10.55,,,353.68,29.7,323.98,28,3,25,12.63,9.9,2.73
2025-08-14,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,470.28,,,47,,,10.01,,,510.47,340.2,170.28,47,39,8,10.86,8.72,2.14
2025-10-20,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,307.17,,,29,,,10.59,,,546.02,428.54,117.48,51,50,1,10.71,8.57,2.14
2025-10-29,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,320.13,,,24,,,13.34,,,669.34,385.87,283.47,62,41,21,10.8,9.41,1.38
2025-09-18,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,539.33,,,41,,,13.15,,,538.28,353.52,184.76,50,41,9,10.77,8.62,2.14
2025-10-24,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,669.95,,,62,,,10.81,,,847.86,375.71,472.14,73,42,31,11.61,8.95,2.67
2025-09-29,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,431.32,,,35,,,12.32,,,474.22,429.71,44.51,45,50,-5,10.54,8.59,1.94
2025-08-13,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,529.63,,,38,,,13.94,,,494.6,322.17,172.44,46,36,10,10.75,8.95,1.8
2025-09-10,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,445.06,,,45,,,9.89,,,516.5,326.23,190.27,48,37,11,10.76,8.82,1.94
2025-08-08,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,642.02,,,55,,,11.67,,,666.64,360.41,306.22,58,39,19,11.49,9.24,2.25
2025-09-20,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1134.4,,,93,,,12.2,,,783.96,455.34,328.62,66,49,17,11.88,9.29,2.59
2025-08-02,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1041.83,,,87,,,11.98,,,762.81,445.28,317.53,64,47,17,11.92,9.47,2.44
2025-10-13,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,675.74,,,60,,,11.26,,,546.02,438.76,107.26,52,50,2,10.5,8.78,1.73
2025-08-06,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,642.55,,,48,,,13.39,,,494.6,322.94,171.67,46,36,10,10.75,8.97,1.78
2025-10-11,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,687.07,,,71,,,9.68,,,923.67,477.29,446.38,78,52,26,11.84,9.18,2.66
2025-08-17,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,783.09,,,66,,,11.86,,,597.02,431.12,165.9,52,48,4,11.48,8.98,2.5
2025-10-12,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,572.48,,,52,,,11.01,,,731.15,521.15,210.01,65,58,7,11.25,8.99,2.26
2025-10-19,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,681.87,,,51,,,13.37,,,731.15,511.26,219.89,64,58,6,11.42,8.81,2.61
2025-08-10,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,610.98,,,54,,,11.31,,,597.02,432.55,164.48,53,48,5,11.26,9.01,2.25
2025-10-27,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,465.57,,,37,,,12.58,,,586.17,456.45,129.72,54,53,1,10.86,8.61,2.24
2025-09-27,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1284.13,,,99,,,12.97,,,824.75,465.27,359.48,69,51,18,11.95,9.12,2.83
2025-08-05,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,315.66,,,29,,,10.88,,,472.23,307.06,165.17,45,34,11,10.49,9.03,1.46
2025-08-20,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,448.74,,,40,,,11.22,,,494.6,319.4,175.21,45,36,9,10.99,8.87,2.12
2025-09-28,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,702.37,,,50,,,14.05,,,667.53,508.23,159.3,59,57,2,11.31,8.92,2.4
2025-08-01,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,399.48,,,36,,,11.1,,,700.04,373.96,326.08,60,40,20,11.67,9.35,2.32
2025-10-23,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,396.83,,,36,,,11.02,,,655.2,357.78,297.42,60,43,17,10.92,8.32,2.6
2025-10-09,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,416.28,,,35,,,11.89,,,655.2,374.51,280.69,61,43,18,10.74,8.71,2.03
2025-08-25,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,377.22,,,33,,,11.43,,,426.7,385.18,41.52,39,45,-6,10.94,8.56,2.38
2025-08-22,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,742.97,,,58,,,12.81,,,666.64,353.66,312.98,57,39,18,11.7,9.07,2.63
2025-10-28,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,259.53,,,28,,,9.27,,,645.8,393.55,252.25,60,41,19,10.76,9.6,1.16
2025-08-09,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1025.28,,,99,,,10.36,,,726.89,426.03,300.86,61,46,15,11.92,9.26,2.65
2025-08-15,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,566.19,,,55,,,10.29,,,666.64,350.4,316.23,58,39,19,11.49,8.98,2.51
2025-08-24,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,582.13,,,59,,,9.87,,,597.02,424.34,172.69,52,48,4,11.48,8.84,2.64
2025-09-25,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,590.09,,,51,,,11.57,,,538.28,345.55,192.73,50,41,9,10.77,8.43,2.34
2025-09-12,135117,PEETS DUBAI MALL GOLD SOUQ,UAE,4,Peets Coffee,Take Out,Aggregators,Others,579.46,,,49,,,11.83,,,715.15,382.86,332.3,61,40,21,11.72,9.57,2.15
2024-11-17,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1404.09,,,142,,,9.89,,,411.31,191.98,219.33,47,22,25,8.75,8.73,0.02
2024-12-10,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1318.91,,,128,,,10.3,,,378.41,372.74,5.67,43,47,-4,8.8,7.93,0.87
2024-11-05,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1319.64,,,134,,,9.85,,,330.15,161.72,168.43,36,20,16,9.17,8.09,1.08
2024-12-18,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1964.5,,,179,,,10.97,,,420.22,360.25,59.97,51,45,6,8.24,8.01,0.23
2024-12-09,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1895.96,,,178,,,10.65,,,389.38,423.61,-34.23,42,51,-9,9.27,8.31,0.96
2024-11-14,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1357.78,,,132,,,10.29,,,379.48,126.22,253.26,39,17,22,9.73,7.42,2.31
2024-11-29,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1405.36,,,141,,,9.97,,,519.59,157.2,362.39,51,21,30,10.19,7.49,2.7
2023-12-24,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1129.14,,,126,,,8.96,,,389.65,2068.34,-1678.69,46,210,-164,8.47,9.85,-1.38
2024-12-16,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1540.43,,,158,,,9.75,,,401.25,422.0,-20.75,46,51,-5,8.72,8.27,0.45
2024-11-22,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1600.9,,,154,,,10.4,,,451.82,142.53,309.29,48,18,30,9.41,7.92,1.49
2023-12-22,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1341.7,,,143,,,9.38,,,451.97,1221.62,-769.64,51,153,-102,8.86,7.98,0.88
2024-11-28,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1243.51,,,124,,,10.03,,,430.97,151.11,279.86,42,20,22,10.26,7.56,2.71
2024-11-30,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1315.94,,,141,,,9.33,,,554.49,181.02,373.47,49,22,27,11.32,8.23,3.09
2024-12-19,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1822.26,,,178,,,10.24,,,458.07,364.72,93.35,51,45,6,8.98,8.1,0.88
2023-12-23,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1321.41,,,116,,,11.39,,,445.64,1401.31,-955.67,51,173,-122,8.74,8.1,0.64
2024-12-15,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,2215.48,,,196,,,11.3,,,427.87,433.53,-5.65,51,52,-1,8.39,8.34,0.05
2024-11-25,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1269.59,,,127,,,10.0,,,331.42,194.0,137.42,35,23,12,9.47,8.43,1.03
2023-12-30,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1209.52,,,130,,,9.3,,,615.91,1863.6,-1247.69,61,207,-146,10.1,9.0,1.09
2024-11-19,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1068.81,,,115,,,9.29,,,325.73,154.89,170.84,36,19,17,9.05,8.15,0.9
2024-11-10,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1722.37,,,170,,,10.13,,,410.12,197.63,212.49,47,23,24,8.73,8.59,0.13
2024-12-12,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1511.37,,,142,,,10.64,,,464.53,312.82,151.7,48,43,5,9.68,7.27,2.4
2024-12-11,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1616.9,,,154,,,10.5,,,412.63,307.45,105.18,47,42,5,8.78,7.32,1.46
2024-11-13,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1260.99,,,116,,,10.87,,,358.26,123.93,234.33,40,17,23,8.96,7.29,1.67
2024-11-20,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1391.35,,,144,,,9.66,,,348.38,139.24,209.14,40,18,22,8.71,7.74,0.97
2024-07-24,135102,DUBAI MALL LOWER GROUND FLOOR,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1428.77,,,137,,,10.43,,,908.21,133.97,774.24,104,19,85,8.73,7.05,1.68
2024-07-12,135102,DUBAI MALL LOWER GROUND FLOOR,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1679.21,,,148,,,11.35,,,1307.99,150.23,1157.76,121,20,101,10.81,7.51,3.3
2024-07-10,135102,DUBAI MALL LOWER GROUND FLOOR,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1719.98,,,139,,,12.37,,,1037.1,142.94,894.16,104,20,84,9.97,7.15,2.83
2024-07-21,135102,DUBAI MALL LOWER GROUND FLOOR,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1602.3,,,146,,,10.97,,,1140.85,180.65,960.2,118,22,96,9.67,8.21,1.46
2024-07-16,135102,DUBAI MALL LOWER GROUND FLOOR,UAE,4,Peets Coffee,Take Out,Aggregators,Others,2009.06,,,165,,,12.18,,,926.05,162.85,763.2,95,21,74,9.75,7.75,1.99
2024-07-05,135102,DUBAI MALL LOWER GROUND FLOOR,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1506.42,,,153,,,9.85,,,1300.51,161.73,1138.78,121,22,99,10.75,7.35,3.4
2024-07-01,135102,DUBAI MALL LOWER GROUND FLOOR,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1286.23,,,124,,,10.37,,,999.99,207.51,792.48,95,26,69,10.53,7.98,2.55
2024-07-09,135102,DUBAI MALL LOWER GROUND FLOOR,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1635.63,,,150,,,10.9,,,969.11,168.47,800.64,95,22,73,10.2,7.66,2.54
2024-07-22,135102,DUBAI MALL LOWER GROUND FLOOR,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1394.59,,,141,,,9.89,,,883.41,174.08,709.33,89,22,67,9.93,7.91,2.01
2024-07-27,135102,DUBAI MALL LOWER GROUND FLOOR,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1989.11,,,192,,,10.36,,,1276.3,167.95,1108.35,130,22,108,9.82,7.63,2.18
2024-07-19,135102,DUBAI MALL LOWER GROUND FLOOR,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1542.95,,,139,,,11.1,,,1237.29,143.66,1093.63,121,20,101,10.23,7.18,3.04
2024-07-11,135102,DUBAI MALL LOWER GROUND FLOOR,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1588.92,,,135,,,11.77,,,1072.62,144.0,928.62,102,20,82,10.52,7.2,3.32
2024-07-23,135102,DUBAI MALL LOWER GROUND FLOOR,UAE,4,Peets Coffee,Take Out,Aggregators,Others,1491.69,,,138,,,10.81,,,925.91,152.88,773.03,95,20,75,9.75,7.64,2.1
2025-04-17,135100,CITY WALK,UAE,4,Peets Coffee,Take Out,Aggregators,Others,880.37,,,122,,,7.22,,,572.17,613.69,-41.51,74,71,3,7.73,8.64,-0.91
2025-10-18,135125,PEETS MADINATI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,277.57,,,17,,,16.33,,,653.32,311.24,342.08,56,34,22,11.67,9.15,2.51
2025-10-28,135125,PEETS MADINATI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,334.39,,,29,,,11.53,,,456.78,256.74,200.03,43,27,16,10.62,9.51,1.11
2025-10-19,135125,PEETS MADINATI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,66.64,,,9,,,7.4,,,517.15,333.53,183.62,46,38,8,11.24,8.78,2.47
2025-10-05,135125,PEETS MADINATI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,123.26,,,11,,,11.21,,,517.15,337.45,179.7,47,38,9,11.0,8.88,2.12
2025-10-25,135125,PEETS MADINATI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,118.54,,,11,,,10.78,,,653.32,303.99,349.33,56,34,22,11.67,8.94,2.73
2025-10-24,135125,PEETS MADINATI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,285.09,,,22,,,12.96,,,599.7,245.11,354.59,53,28,25,11.32,8.75,2.56
2025-10-23,135125,PEETS MADINATI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,115.84,,,11,,,10.53,,,463.43,233.4,230.02,43,28,15,10.78,8.34,2.44
2025-10-09,135125,PEETS MADINATI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,35.66,,,3,,,11.89,,,463.43,244.32,219.11,44,28,16,10.53,8.73,1.81
2025-10-07,135125,PEETS MADINATI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,42.37,,,5,,,8.47,,,431.04,219.93,211.11,42,24,18,10.26,9.16,1.1
2025-10-17,135125,PEETS MADINATI MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,61.72,,,7,,,8.82,,,599.7,255.77,343.93,53,28,25,11.32,9.13,2.18
2025-10-05,135122,MBZ MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,205.97,412.74,-206.76,12,36,-24,17.16,11.46,5.7,549.18,16.45,532.72,37,2,35,14.84,8.23,6.62
2025-10-20,135122,MBZ MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,124.57,576.55,-451.98,4,52,-48,31.14,11.09,20.05,410.12,13.63,396.49,28,2,26,14.65,6.82,7.83
2025-10-28,135122,MBZ MALL,UAE,4,Peets Coffee,Take Out,Aggregators,Others,347.59,381.14,-33.56,15,34,-19,23.17,11.21,11.96,485.06,12.52,472.54,33,1,32,14.7,12.52,2.18
